역이름,호선,가까운 AED,AED 위도,AED 경도,역으로부터 거리(m)
신내역,경춘선,경춘선 신내역 (2층 대합실),37.6127905258724,127.103222049319,98.01210426109552
디지털미디어시티역,경의선,디지털미디어시티역 (6호선 고객안전실 입구 전 기둥),37.5771614352661,126.901928562926,141.63345176599034
디지털미디어시티역,경의선,공항철도(주)DMC역 (지하1층 환승통로),37.5768239035855,126.899020186183,217.76373642231667
디지털미디어시티역,경의선,공항철도(주)DMC역 (지하3층 하선 승강장),37.5768239035855,126.899020186183,217.76373642231667
디지털미디어시티역,경의선,공항철도(주)DMC역 (지하1층 역무실 앞 기둥),37.5768239035855,126.899020186183,217.76373642231667
디지털미디어시티역,경의선,공항철도(주)DMC역 (지하3층 상선 승강장),37.5768239035855,126.899020186183,217.76373642231667
디지털미디어시티역,경의선,(주)한샘 (1층),37.5761509117108,126.898763780833,220.87742717642053
구로역,01호선,구로역(1호선) (역사내 1번출구쪽 맞이방),37.5024345090279,126.881491595821,121.8426650821239
구로역,01호선,"신도림대림1차,2차아파트 (105동 앞 2초소)",37.5051228166042,126.88219103785,199.76724169436596
구로역,01호선,신도림롯데아파트 (경비실 정문),37.5043810037001,126.884824856096,252.31840565056754
구로역,01호선,신도림롯데아파트 (정문앞),37.5043810037001,126.884824856096,252.31840565056754
구로역,01호선,신도림롯데아파트 (110동 옆 어린이놀이터 휴게 파고라),37.5043810037001,126.884824856096,252.31840565056754
구로역,01호선,신도림롯데아파트 (경비실 후문),37.5043810037001,126.884824856096,252.31840565056754
구로역,01호선,신도림롯데아파트 (노인정),37.5043810037001,126.884824856096,252.31840565056754
가산디지털단지역,01호선,7호선 가산디지털역 (에스컬레이터 옆),37.4815957375443,126.882559483336,134.41765674116922
가산디지털단지역,01호선,1호선가산디지털단지역 (2층 하선 엘리베이터 옆),37.4815957375443,126.882559483336,134.41765674116922
금천구청역,01호선,1호선 금천구청역 (대합실),37.455609978438,126.894514076077,102.6283806950235
금천구청역,01호선,파라솔요양병원 (7층 7A병동),37.4559425553098,126.895747370219,191.41079213981774
금천구청역,01호선,금천구보건소 (보건소 5층 보건소장실),37.4570656519531,126.896036850324,236.60378623618234
금천구청역,01호선,금천구보건소 (금천구보건소 5층 의약과 내부),37.4570656519531,126.896036850324,236.60378623618234
금천구청역,01호선,금천구보건소 (금천구보건소 일반구급차),37.4570656519531,126.896036850324,236.60378623618234
금천구청역,01호선,금천구보건소 (금천구보건소),37.4570656519531,126.896036850324,236.60378623618234
금천구청역,01호선,금나래아트홀도서관 (로비),37.4570656519531,126.896036850324,236.60378623618234
금천구청역,01호선,금천구보건소 (금천구보건소 5층 복도),37.4570656519531,126.896036850324,236.60378623618234
금천구청역,01호선,금천구보건소 (금천구보건소 2층),37.4570656519531,126.896036850324,236.60378623618234
금천구청역,01호선,금천구청 (1층 안내데스크 옆),37.4570656519531,126.896036850324,236.60378623618234
독산역,01호선,1호선 독산역 (고객지원실 옆),37.4659873169402,126.889514168718,4.7843090590906945
독산역,01호선,독산중앙하이츠빌아파트 (정문 경비실),37.4653308234224,126.888536683719,108.23225025902805
독산역,01호선,서울두산초등학교 (보건실),37.4675483868702,126.890946131304,219.30793229667051
독산역,01호선,독산동롯데캐슬아파트 (104동쪽 후문 경비실),37.4641706487518,126.891110756716,246.1291935872992
개봉역,01호선,1호선 개봉역 (3층 맞이방 역무실 옆),37.4945222528654,126.859102583368,38.19920582011431
개봉역,01호선,영화아파트 (영화아파트 관리사무소 입구),37.4960567771925,126.859422554119,170.73591078832519
개봉역,01호선,개봉동현대아파트 (제5경비실),37.4928802334449,126.859308079005,202.46251562025893
개봉역,01호선,개봉동현대아파트 (제6경비실),37.4928802334449,126.859308079005,202.46251562025893
개봉역,01호선,남현교회 (남현교회 행정실 (1층 로비) 내),37.4967666335089,126.858704040617,237.08685600212252
개봉역,01호선,개봉역센트레빌레우스아파트 (주민공동시설 1층),37.4956939531171,126.855990711712,265.95086240416134
개봉역,01호선,개봉역센트레빌레우스아파트 (정문 경비실),37.4956939531171,126.855990711712,265.95086240416134
오류동역,01호선,구로문화재단오류문화센터 (오류문화센터 2층 오류아트홀 로비),37.4953581177106,126.846035797544,153.3130476301133
오류동역,01호선,오류지구대 (오류지구대 1층 관리반 자리),37.497,126.8451,292.1625134536413
구일역,01호선,구일역 (구일역 2번출구(고척스카이돔방향)고객지원실안),37.4963911827294,126.869920428658,26.18238117313177
구일역,01호선,구일역 (역무실 앞),37.4963911827294,126.869920428658,26.18238117313177
구일역,01호선,구로구발달장애인평생교육센터 (4층 남자화장실 앞 복도),37.4958,126.8675,198.92760635284918
온수역,01호선,온수역(7호선) (고객상담실옆),37.4921502838112,126.823380714316,44.74588263976915
온수역,01호선,온수초등학교 (본관 중앙현관 1층),37.4940050583189,126.825966680386,295.9212896769426
서울숲역,분당선,언더스탠드에비뉴 (언더스탠드에비뉴 안내데스크 앞),37.5436228045917,127.043585906393,101.90858998795241
서울숲역,분당선,서울숲대림아파트 (대림로즈빌아파트),37.5416640127033,127.045778906465,237.47639651724577
서울숲역,분당선,성동구민체육센터 (1층로비),37.5458415313708,127.044027951779,253.29756659005477
서울숲역,분당선,성동구민체육센터 (지하2층 수영장),37.5458415313708,127.044027951779,253.29756659005477
서울숲역,분당선,성동구민체육센터 (3층 헬스장 입구),37.5458415313708,127.044027951779,253.29756659005477
서울숲역,분당선,성동구민체육센터 (2층복도),37.5458415313708,127.044027951779,253.29756659005477
서울숲역,분당선,서울숲공원관리사무소 (커뮤니티센터 2층),37.5430701468405,127.041799099222,266.92950969427056
서울숲역,분당선,서울숲공원관리사무소 (방문자센터 1층),37.5430701468405,127.041799099222,266.92950969427056
서울숲역,분당선,서울숲공원 (서울숲 공원 내부),37.5430701468405,127.041799099222,266.92950969427056
서울숲역,분당선,서울숲공원 (서울숲 공원 내부 커뮤니티 센터 2층),37.5430701468405,127.041799099222,266.92950969427056
서울숲역,분당선,서울숲공원 (서울숲 공원 내부 체육공원),37.5430701468405,127.041799099222,266.92950969427056
서울숲역,분당선,경일고등학교 (본관1층 중앙현관 옆),37.5438298177401,127.047868294458,276.5085630279203
압구정로데오역,분당선,수인분당선 압구정로데오역 (게이트앞 승차권자동발매기옆),37.5272937126775,127.040512934835,24.874663996079136
압구정로데오역,분당선,청담고등학교 (본관 2층 보건실 옆),37.5279473627751,127.043866627763,292.91113712156977
강남구청역,분당선,7호선 강남구청역 (지하2층 대한실 가 안내센터 맞은편 벽면),37.5171892352971,127.04130142966,1.8029054981165082
선정릉역,분당선,9호선 선정릉역 (선정릉역 지하1층 대합실 개집표기 옆),37.5108538860091,127.043641042222,8.697430932364236
선정릉역,분당선,청음복지관 (1층 로비),37.5093767938507,127.042363353941,204.8290527602706
선정릉역,분당선,강남구자원봉사센터 (9층 사무실 입구),37.5094416333449,127.041950448406,221.0835403490831
선정릉역,분당선,강남구치매지원센터 (강남구 치매안심센터 4층 안내데스크),37.5103126002296,127.04637956875,253.407218763544
선정릉역,분당선,강남구웰에이징센터 (3층 주차장 출입문 옆),37.5103126002296,127.04637956875,253.407218763544
방학역,01호선,1호선 방학역 (방학역 맞이방 구매표창구 앞),37.6663466100476,127.044423079471,120.95630528132041
방학역,01호선,방학ESA1단지아파트 (101동 관리사무소 안),37.6683298607216,127.045337365161,134.34768091421304
방학역,01호선,서울북부보훈지청 (2층 민원실),37.6658384017392,127.044090008135,178.232121921966
방학역,01호선,방학이안테라디움 (지하1층 관리사무실),37.6657563099309,127.04363897722,195.56859032393987
방학역,01호선,방학삼성래미안1단지아파트 (관리동입구),37.6676161581724,127.046813456201,220.6795382785005
방학역,01호선,도봉구치매지원센터 (3층기억키움센터),37.6680283468222,127.047064658894,250.7799103553035
방학역,01호선,도봉구치매지원센터 (상가건물 4층 센터 안),37.6680283468222,127.047064658894,250.7799103553035
방학역,01호선,도봉구청 (도봉구청 1층 로비 건강계단 옆(민원실 옆)),37.6687161285201,127.047131400119,285.9571988423155
방학역,01호선,도봉구청 (지하1층 심폐소생술교육장),37.6687161285201,127.047131400119,285.9571988423155
방학역,01호선,도봉구청 (도봉구청지하 헬스장 내),37.6687161285201,127.047131400119,285.9571988423155
방학역,01호선,홈플러스방학점 (지하2층 고객센터 앞),37.6648602093274,127.043598783853,292.78697613252854
도봉역,01호선,1호선 도봉역 (도봉역 맞이방 고객지원실),37.6803629061562,127.045764016316,131.27290402531918
도봉역,01호선,도봉럭키아파트 (1층 노인정),37.6799522817105,127.04423836203,141.00059075660732
도봉역,01호선,도봉럭키아파트 (2층 관리사무소),37.6799522817105,127.04423836203,141.00059075660732
도봉역,01호선,도봉래미안아파트 (1층 관리실),37.6796885984595,127.047175070103,155.07558970691838
도봉역,01호선,도봉1동주민센터 (민원실),37.6786908578614,127.043413256889,194.26327838698086
도봉산역,01호선,1호선 도봉산역 (도봉산역(1호선) 고객지원실 앞(인천방면 시계 밑)),37.6892,127.0461,40.074914691003976
도봉산역,01호선,7호선 도봉산역 (도봉산역 대합실(7호선)),37.6891205614059,127.046528790935,64.18347467477044
도봉산역,01호선,다락원체육공원 (1층 출입구),37.6915496739459,127.047011719588,236.91063721076614
도봉산역,01호선,김근태기념도서관 (1층 중앙현관 입구),37.6876674374375,127.044019937677,276.1216331765784
방화역,05호선,서울교통공사5호선방화역 (안내데스크),37.5770031079469,126.81262993382,66.84759871899722
방화역,05호선,삼익삼환방화아파트 관리사무소(방화4단지) (통합상황실),37.5770988534391,126.813978203356,117.15716748727976
방화역,05호선,방화6종합사회복지관 (2층 사무실 앞),37.5781389708793,126.811204295259,153.45278900389266
방화역,05호선,방화3단지청솔아파트 (관리사무소 경로당 입구),37.5759401162097,126.812403019177,186.64900648325695
방화역,05호선,방화동성아파트 (110동 1라인 1층 현관입구),37.5794087000437,126.81259277311,203.2009301263654
방화역,05호선,방화동성아파트 (105동 1라인 1층 현관입구),37.5794087000437,126.81259277311,203.2009301263654
방화역,05호선,방화5단지아파트 (관리사무실),37.5768038501964,126.810286852537,238.14960961374132
방화역,05호선,강서구방화보건지소 (만성질환관리실앞),37.5795791162755,126.813984259472,244.6441982819446
방화역,05호선,서울치현초교 (어울채),37.5759191517213,126.814645646553,246.75202724823214
개화산역,05호선,서울교통공사5호선개화산역 (지하1층),37.572270024754,126.806001672732,77.38259275766748
개화산역,05호선,방화12단지중앙하이츠아파트 (관리사무실),37.5710274870985,126.806399839179,171.40419203713688
개화산역,05호선,개화초등학교 (보건실),37.5739262377478,126.804694204855,242.67990692905167
김포공항역,05호선,공항철도 김포공항역 (지하1층 역무실 앞),37.562313207852,126.801278424065,68.70239228309434
김포공항역,05호선,서울교통공사5호선김포공항역 (안내데스크),37.562313207852,126.801278424065,68.70239228309434
송정역,05호선,서울교통공사5호선송정역 (지하2층 대합실),37.5614775483136,126.811055407613,124.8926916124718
송정역,05호선,송정초등학교 (본관 1층 엘리베이터  옆 우측벽면),37.5622308905044,126.810281254376,222.75733472099526
송정역,05호선,공항중학교 (1층 현관),37.5621775096278,126.814966842188,252.29894365064013
마곡역,05호선,서울교통공사5호선마곡역 (안내데스크 앞),37.5601984535897,126.825547992125,76.24392455005761
마곡역,05호선,마곡엠밸리14단지아파트 (정문 경비실),37.5580501033167,126.824080226482,246.8313485131667
발산역,05호선,서울교통공사5호선발산역 (발산역 내),37.5590292668195,126.837310771961,54.23301096643377
발산역,05호선,우장산힐스테이트아파트 (통합관제실),37.5570784073479,126.83808109977,179.59738172051857
발산역,05호선,우장산힐스테이트아파트 (단지내 후문 경비초소),37.5570784073479,126.83808109977,179.59738172051857
우장산역,05호선,서울교통공사5호선우장산역 (우장산역 고객지원센터),37.5490001953873,126.836408931785,22.549388373700857
우장산역,05호선,강서힐스테이트아파트 (관리사무실 입구),37.5475461876358,126.837207520139,160.80438414235752
우장산역,05호선,서울내발산초교 (보건실내),37.5508825455676,126.838164214765,282.01410277982956
화곡역,05호선,서울교통공사5호선화곡역 (지하1층 가아이센터 옆),37.5414336176977,126.840496450153,24.017000175577355
화곡역,05호선,대한상공회의소 서울기술교육센터 (서울기술교육센터 3층 승강기 앞),37.542309732463,126.841286657403,105.64002330959539
화곡역,05호선,서울신월초교 (본관1층 중앙현관 안쪽),37.5403655143855,126.839455478388,166.17741280872505
신정역,05호선,5호선 신정역 (역사),37.5252107928783,126.857290392028,109.03126765375437
목동역,05호선,5호선 목동역 (역사),37.52619868083,126.864742584692,14.640562290838794
오목교역,05호선,5호선 오목교역 (역사),37.5244500703802,126.875354626254,10.638515834689162
오목교역,05호선,양천세무서(별관) (양천세무서 별관 조사상담실 내부),37.5234361733054,126.877334302253,217.56180407467974
오목교역,05호선,현대(A) (노인정(2층)),37.5234950595378,126.877817928379,250.9697017686222
영등포시장역,05호선,5호선 영등포시장역 (지하2층 아이센터 옆),37.5227345248969,126.904959169819,19.76768608939871
영등포시장역,05호선,아크로타워스퀘어아파트 (관리사무소 1층),37.5236586861947,126.906430209934,153.2214423743979
영등포시장역,05호선,아크로타워스퀘어아파트2 (커뮤니센터 1층),37.5236586861947,126.906430209934,153.2214423743979
영등포시장역,05호선,영중초등학교 (본관 1층 우측 통로 출구 우측 벽),37.5241432993948,126.903695462054,206.90357226367334
여의도역,05호선,미성아파트(여의도) (E동 경비실),37.5210144173791,126.923991634451,59.49457691921501
여의도역,05호선,5호선여의도역 (지하1층 1.2번 출구 앞),37.5218423045786,126.924484687694,76.36266240905128
여의도역,05호선,9호선 여의도역 (9호선 개찰구 입구),37.5219069359564,126.923968896383,101.31991533064847
여의도역,05호선,롯데캐슬엠파이어(여의도) (102동 안내데스크 뒤 우편물보관실),37.5202405439146,126.926406742546,186.87341431738128
여의도역,05호선,윤중초등학교 (2층 교무지원실 앞 복도),37.5196416407122,126.92259080096,247.70866097917843
여의도역,05호선,윤중중학교 (2층 보건실),37.518930212016,126.924123155746,252.77923287432407
여의나루역,05호선,5호선 여의나루역 (B1층 게이트 안쪽),37.5270851610199,126.932863954929,11.810418309935898
여의나루역,05호선,한강사업본부여의도안내센터 (1층 센터 내),37.5263478340955,126.933595205135,103.01860548393194
여의나루역,05호선,한강사업본부여의도한강공원야외수영장 (여의도 한강공원 수영장 관리사무실(의무실)),37.5263478340955,126.933595205135,103.01860548393194
여의나루역,05호선,여의도고등학교 (본관 1층 중앙현관),37.525051010673,126.934219234109,256.26517434358914
여의나루역,05호선,여의도고등학교 (동관 3층 체육관),37.525051010673,126.934219234109,256.26517434358914
마포역,05호선,서울특별시도시철도공사(마포역) (5호선마포역 지하1층대합실),37.5395837885645,126.945920370023,8.081258570439358
마포역,05호선,마포트라팰리스 (B동 1층 로비),37.5414321628548,126.947054064308,235.74440693418896
마포역,05호선,마포트라팰리스 (2층 헬스장),37.5414321628548,126.947054064308,235.74440693418896
마포역,05호선,마포트라팰리스 (C동 1층로비),37.5414321628548,126.947054064308,235.74440693418896
마포역,05호선,마포트라팰리스 (A동 1층 로비),37.5414321628548,126.947054064308,235.74440693418896
마포역,05호선,마포트라팰리스 (ibk기업은행 옆 비상구 벽면),37.5414321628548,126.947054064308,235.74440693418896
애오개역,05호선,서울시도시철도공사(5호선 애오개역) (5호선애오개역 지하1층 대합실),37.5533624029594,126.95661326016,5.811131158720373
애오개역,05호선,"마포래미안푸르지오아파트 (서울특별시 마포구 마포대로 195, 마포래미안푸르지오아파트(아현동))",37.5524339233655,126.95422378666,239.9152544095109
애오개역,05호선,"마포래미안푸르지오아파트 (서울특별시 마포구 마포대로 195, 마포푸르지오아파트 (아현동))",37.5524339233655,126.95422378666,239.9152544095109
애오개역,05호선,"마포래미안푸르지오아파트 (서울특별시 마포구 마포대로 195, 마포래미안푸르지오 (아현동))",37.5524339233655,126.95422378666,239.9152544095109
애오개역,05호선,"마포래미안푸르지오아파트 (서울특별시 마포구 마포대로 195, 마포래미안푸르지오아파트 (아현동))",37.5524339233655,126.95422378666,239.9152544095109
애오개역,05호선,"마포래미안푸르지오아파트 (서울특별시 마포구 마포대로 195, 마포래미안푸르지오아파트 (아현동))",37.5524339233655,126.95422378666,239.9152544095109
애오개역,05호선,"마포래미안푸르지오아파트 (서울특별시 마포구 마포대로 195, 마포래미안푸르지오아파트 (아현동))",37.5524339233655,126.95422378666,239.9152544095109
애오개역,05호선,"마포래미안푸르지오아파트 (서울특별시 마포구 마포대로 195, 마포래미안푸르지오 (아현동))",37.5524339233655,126.95422378666,239.9152544095109
애오개역,05호선,마포래미안푸르지오아파트 (마포래미안푸르지오아파트 1단지),37.5524339233655,126.95422378666,239.9152544095109
애오개역,05호선,삼성래미안공덕2차 (경비실뒤 감시실),37.5515859066123,126.958883524929,281.71332629998545
서대문역,05호선,5호선 서대문역 (역무실 앞),37.565856271913,126.966637398787,11.912170051413659
서대문역,05호선,서대문경찰서 (본관 2층 종합상황실 좌측 벽),37.5650853221302,126.967074308467,83.48904236617638
서대문역,05호선,서대문경찰서 (본관 1층 안내데스크),37.5650853221302,126.967074308467,83.48904236617638
서대문역,05호선,서대문경찰서 (별관 2층 교통조사계 좌측 벽),37.5650853221302,126.967074308467,83.48904236617638
서대문역,05호선,서대문경찰서 (유치장 내),37.5650853221302,126.967074308467,83.48904236617638
서대문역,05호선,서울적십자병원 (구급차 내부),37.5667630123693,126.967202493985,123.43696533852459
서대문역,05호선,서울적십자병원 (외래본관 1층 로비 스마트모금함 내),37.5667630123693,126.967202493985,123.43696533852459
서대문역,05호선,경찰청 (8층 상황실),37.5642133689349,126.966862806889,171.98884283617306
서대문역,05호선,경찰청 (본관 1층 로비),37.5642133689349,126.966862806889,171.98884283617306
서대문역,05호선,농협중앙회 (본관 지하 4층(화물엘리베이터 앞)),37.5664991184072,126.968555570622,188.94455263601324
서대문역,05호선,창덕여자중학교 (1층 계단 옆),37.5664327974417,126.96921017611,239.6210507726836
서대문역,05호선,인창중학교 (3층 복도),37.564885131451,126.964023197643,249.19889041630648
서대문역,05호선,인창고등학교 (5층 제2교무실),37.564885131451,126.964023197643,249.19889041630648
서대문역,05호선,인창고등학교 (행정실 앞 현관벽),37.564885131451,126.964023197643,249.19889041630648
서대문역,05호선,인창고등학교 (5층 서편 엘리베이터 앞),37.564885131451,126.964023197643,249.19889041630648
서대문역,05호선,인창중학교 (1층 현관),37.564885131451,126.964023197643,249.19889041630648
서대문역,05호선,서울미동초등학교 (현관),37.5633505669619,126.965886060285,274.70169748073886
광화문역,05호선,5호선 광화문역 (역무실 앞),37.5716228232824,126.976787992565,33.43546544132031
광화문역,05호선,서울청사관리소 (정부서울청사 1층 체력단련실),37.5735,126.975,240.87236842907436
광화문역,05호선,외교부 (18층 리셉션홀 앞),37.5736099837789,126.975098079733,247.2726148027203
광화문역,05호선,외교부 (외교부 9층 서쪽 복도),37.5736099837789,126.975098079733,247.2726148027203
광화문역,05호선,외교부 (외교부 13층 당직실(1312호)),37.5736099837789,126.975098079733,247.2726148027203
광화문역,05호선,외교부 (외교부5층 동쪽 복도),37.5736099837789,126.975098079733,247.2726148027203
광화문역,05호선,외교부 (외교부5층 동쪽 복도),37.5736099837789,126.975098079733,247.2726148027203
청구역,05호선,"5,6호선 청구역 (역무실 앞)",37.5602939125022,127.013806006802,14.32940823400284
청구역,05호선,"5,6호선 청구역 (역무실 앞)",37.5602939125022,127.013806006802,14.32940823400284
청구역,05호선,서울청구초등학교 (본관1층 보건실 앞 복도),37.5591166793514,127.013724413955,122.03142248361372
청구역,05호선,청구이편한세상 (관리사무소임대동),37.5599601596254,127.015451019186,137.52346212112005
청구역,05호선,청구e편한세상아파트 (관리사무소 입구(분양동)),37.5599601596254,127.015451019186,137.52346212112005
청구역,05호선,중구여성플라자 (3층 복도),37.5612755143835,127.014830599779,143.69496583829041
청구역,05호선,중구자원봉사센터 (중구자원봉사센터 3층),37.5612755143835,127.014830599779,143.69496583829041
청구역,05호선,"서울장충유치원 (1층 계단 옆, 이불 보관함 위쪽)",37.559971222213,127.01170475684,197.063582581202
청구역,05호선,서울장충초등학교 (본관 1층 중앙현관),37.559971222213,127.01170475684,197.063582581202
신금호역,05호선,5호선신금호역 (지하2층 대합실),37.5548218647414,127.019672307769,81.46978949805086
신금호역,05호선,금호1가동주민센터 (주민센터 내부),37.5548599913783,127.021649440821,111.43174289320663
신금호역,05호선,"금호2,3가동주민센터 (주민센터 내부)",37.5532100369951,127.020911095302,145.25124050739444
신금호역,05호선,금호고등학교 (1층 중앙현관(엘레베이터 옆)),37.5536214995345,127.023433782844,276.67497462139085
신금호역,05호선,금호초등학교 (본관1층 보건실),37.5518979414195,127.020752859362,287.1670119131684
신금호역,05호선,"신금호파크자이아파트 (정문초소 내부벽(8동, 9동 사이))",37.5562864094302,127.018152983884,288.0026145653773
신금호역,05호선,"신금호파크자이아파트 (방재실(3동, 4동 사이))",37.5562864094302,127.018152983884,288.0026145653773
행당역,05호선,서울행현초등학교 (1층 보건실 앞 복도),37.5577089897922,127.0293680158,41.10888632158053
행당역,05호선,행당대림아파트 (관리사무소 2층),37.5582053468995,127.027507006183,199.12963825481378
행당역,05호선,무학중학교 (체육관 건물 1층 보건실 옆),37.557701190017,127.031992242352,223.61918388331193
마장역,05호선,성동노인종합복지관 (성동노인종합복지관 1층),37.5647846611665,127.041239858501,212.98926976628516
마장역,05호선,마장동주민센터 (출입구 우측벽),37.5663196905133,127.045407334357,216.2027076795944
마장역,05호선,마장중학교 (1층 행정실 앞),37.5683388716972,127.041605053834,273.91412913178743
마장역,05호선,마장국민임대아파트 (관리사무소),37.5646371921494,127.040388382695,281.0653146194567
마장역,05호선,마장세림아파트 (관리사무소),37.56504066245,127.046038485838,296.3563293676121
답십리역,05호선,5호선답십리역 (지하 2층 대합실),37.5664458277827,127.05318095956,80.78569241958114
답십리역,05호선,성동구립용답도서관 (1층 종합안내),37.5666999281866,127.051304217512,113.18189449964815
장한평역,05호선,5호선 장한평역 (장한평역사내),37.5615026802954,127.064421108758,64.40616554907919
장한평역,05호선,지혜병원 (2층 입구 안쪽 우측),37.561626817119,127.065927224471,196.42563151132396
군자역,05호선,군자역(7) (대합실 쉼터 벽면),37.5573631939521,127.079017279019,48.32368825529279
군자역,05호선,군자역(5) (대합실 화장실 옆),37.5573631939521,127.079017279019,48.32368825529279
아차산역,05호선,5호선 아차산역 (지하2층 아이센터 옆),37.5524011361136,127.08937059931,24.498367635774045
아차산역,05호선,선화예술중학교 (솔거1관 현관),37.5509798002896,127.087095159462,258.7345366488458
광나루역,05호선,5호선 광나루역 (지하2층 대합실 아이센터 우측 벽면),37.5452786641598,127.103686533578,15.0259870856481
광나루역,05호선,광장동주민센터 (민원실 내),37.5468827638378,127.103009793202,182.45171981939166
광나루역,05호선,광장극동2차아파트 (10동34라인),37.5436567301031,127.104250290998,192.98378923524658
광나루역,05호선,광장극동2차아파트 (7동78라인),37.5436567301031,127.104250290998,192.98378923524658
광나루역,05호선,광장극동2차아파트 (7동34라인),37.5436567301031,127.104250290998,192.98378923524658
광나루역,05호선,광장극동2차아파트 (6동78라인),37.5436567301031,127.104250290998,192.98378923524658
광나루역,05호선,광장극동2차아파트 (8동34라인),37.5436567301031,127.104250290998,192.98378923524658
광나루역,05호선,광장극동2차아파트 (6동34라인),37.5436567301031,127.104250290998,192.98378923524658
광나루역,05호선,광장극동2차아파트 (9동12라인),37.5436567301031,127.104250290998,192.98378923524658
광나루역,05호선,광장극동2차아파트 (16동12라인),37.5436567301031,127.104250290998,192.98378923524658
광나루역,05호선,광장극동2차아파트 (11동12라인),37.5436567301031,127.104250290998,192.98378923524658
광나루역,05호선,광장극동2차아파트 (13동12라인),37.5436567301031,127.104250290998,192.98378923524658
광나루역,05호선,광장극동2차아파트 (12동34라인),37.5436567301031,127.104250290998,192.98378923524658
광나루역,05호선,광장극동2차아파트 (14동34라인),37.5436567301031,127.104250290998,192.98378923524658
광나루역,05호선,광장극동2차아파트 (15동12라인),37.5436567301031,127.104250290998,192.98378923524658
광나루역,05호선,서울시립광진청소년수련관 (3층 운영사무실 앞),37.5463185661104,127.10655498317,291.15462554563004
광나루역,05호선,광진구민체육센터 (1층 접수처 옆),37.5463185661104,127.10655498317,291.15462554563004
광나루역,05호선,서울시립광진청소년수련관 (1층 로비안내데스크 앞),37.5463185661104,127.10655498317,291.15462554563004
천호역,05호선,천호역8호선 (지하1층 원형광장),37.5385789820645,127.123742434482,18.080096251726246
천호역,05호선,천호역5호선 (지하1층 원형광장),37.5385789820645,127.123742434482,18.080096251726246
천호역,05호선,현대백화점천호점 (1층 안전관리실),37.5389,127.1245,68.05065022329401
천호역,05호선,현대백화점천호점 (7층 직원동선),37.5389,127.1245,68.05065022329401
천호역,05호선,현대백화점천호점 (B1층 직원동선 10호기 E/V 옆),37.5389750482546,127.124440988259,70.30734862714354
천호역,05호선,현대백화점천호점 (B2층 직원동선 반입장 입구 옆),37.5389750482546,127.124440988259,70.30734862714354
천호역,05호선,이마트천호점 (1층 고객만족센터),37.5387290509448,127.125146170477,111.20824390188433
천호역,05호선,이마트천호점 (1층 정문 보안 포스트 앞),37.5387290509448,127.125146170477,111.20824390188433
천호역,05호선,노동권익센터 (노동권익센터 복도),37.5399646493638,127.124409366822,168.83803760641536
천호역,05호선,한국마사회강동지점 (6층 사무실 복도),37.5399607505857,127.126636263073,289.6248184007086
강동역,05호선,강동역 (지하3층 대합실),37.5355205088294,127.133529582127,108.89688229463239
강동역,05호선,래미안강동팰리스 (커뮤니티),37.5372566499573,127.131437557377,174.61716261513374
강동역,05호선,래미안강동팰리스 (생활지원센터 입구),37.5372566499573,127.131437557377,174.61716261513374
강동역,05호선,동신중학교 (3층 보건실),37.5367695166843,127.134366593349,201.5905000317275
강동역,05호선,강동상떼빌 (경비실),37.5370371637538,127.130464913259,212.52607510791702
길동역,05호선,길동역 (지하2층 대합실),37.5378115570072,127.13999920444,0.75063903011131
길동역,05호선,서울프라임한방병원 (원무과 내),37.536390125858,127.139096030275,177.37528088461275
길동역,05호선,이동노동자지원센터 (이동노동자지원센터 내부),37.5372656668814,127.137678355767,214.18245886030218
길동역,05호선,강동여성인력개발센터 (인포메이션데스크 옆 정보검색대 하단),37.5358959620107,127.139601204274,216.0573025346586
길동역,05호선,강동종합사회복지관 (6층 강당입구),37.5358959620107,127.139601204274,216.0573025346586
굽은다리역,05호선,굽은다리역 (지하1층 대합실),37.5457314720664,127.142970847846,26.791292796685028
굽은다리역,05호선,홈플러스강동점 (지하2층 고객서비스센터 앞),37.5457145865749,127.14225531407,59.367439391343765
굽은다리역,05호선,홈플러스강동점 (홈플러스 강동점 지하2층),37.5457145865749,127.14225531407,59.367439391343765
굽은다리역,05호선,강동구민회관 (1층 로비내),37.545731413513,127.141222547694,147.76283795500055
굽은다리역,05호선,길동우성아파트 (관리사무소입구),37.5435141059377,127.144163682483,248.70507374914033
명일역,05호선,명일역 (지하1층 대합실),37.5512602756216,127.144000929119,15.279906454479852
명일역,05호선,강동구자기주도학습센터 (4층 교육지원과),37.55104077333,127.14290437509,107.48911648743092
명일역,05호선,명일전통시장 (고객지원세터),37.5497101934715,127.145182893387,212.68117404215002
명일역,05호선,명일제1동주민센터 (2층 주민센터 입구),37.5497615551596,127.145982840873,249.64084076695437
명일역,05호선,성덕고등학교 (본관1층 보건실),37.5498545397762,127.141541303447,278.9369014783516
명일역,05호선,성덕여자중학교 (본관동2층교무실옆),37.5498545397762,127.141541303447,278.9369014783516
명일역,05호선,성덕고등학교 (4층 교무실 옆),37.5498545397762,127.141541303447,278.9369014783516
고덕역,05호선,고덕역 (지하1층 대합실),37.5550473189056,127.15394941502,18.923515544734098
고덕역,05호선,고덕효성해링턴타워 (방재실 입구),37.5546676606413,127.154622234195,57.81695086272831
고덕역,05호선,이마트명일점 (1층 보안사무실 앞),37.5547067235109,127.155613136912,133.00944060537483
